Country,Foodname,Measure,Year,Value
ETH,SOYBEAN,TONNE_HA,2011,1.8947369
ETH,SOYBEAN,TONNE_HA,2012,2
ETH,SOYBEAN,TONNE_HA,2013,1.967742
ETH,SOYBEAN,TONNE_HA,2014,2.057143
ETH,SOYBEAN,TONNE_HA,2015,2
ETH,SOYBEAN,TONNE_HA,2016,2
ETH,SOYBEAN,TONNE_HA,2017,2.07553
ETH,SOYBEAN,TONNE_HA,2018,2.1025128
ETH,SOYBEAN,TONNE_HA,2019,2.1364095
ETH,SOYBEAN,TONNE_HA,2020,2.1705809
ETH,SOYBEAN,TONNE_HA,2021,2.2039285
ETH,SOYBEAN,TONNE_HA,2022,2.2408803
ETH,SOYBEAN,TONNE_HA,2023,2.274186
USA,MAIZE,THND_HA,1990,27114.03
USA,MAIZE,THND_HA,1991,27842.465
USA,MAIZE,THND_HA,1992,29177.934
USA,MAIZE,THND_HA,1993,25454.812
USA,MAIZE,THND_HA,1994,29501.682
USA,MAIZE,THND_HA,1995,26304.654
USA,MAIZE,THND_HA,1996,29380.275
USA,MAIZE,THND_HA,1997,29420.744
USA,MAIZE,THND_HA,1998,29380.275
USA,MAIZE,THND_HA,1999,28530.434
USA,MAIZE,THND_HA,2000,29315.525
USA,MAIZE,THND_HA,2001,27845.703
USA,MAIZE,THND_HA,2002,28044.809
USA,MAIZE,THND_HA,2003,31848.867
USA,MAIZE,THND_HA,2004,29784.963
USA,MAIZE,THND_HA,2005,30391.994
USA,MAIZE,THND_HA,2006,28570.902
USA,MAIZE,THND_HA,2007,35005.426
USA,MAIZE,THND_HA,2008,31808.398
USA,MAIZE,THND_HA,2009,32172.617
USA,MAIZE,THND_HA,2010,32941.523
USA,MAIZE,THND_HA,2011,33993.707
USA,MAIZE,THND_HA,2012,35369.645
USA,MAIZE,THND_HA,2013,35410.113
USA,MAIZE,THND_HA,2014,33629.49
USA,MAIZE,THND_HA,2015,32658.24
USA,MAIZE,THND_HA,2016,35086.363
USA,MAIZE,THND_HA,2017,34267.004
USA,MAIZE,THND_HA,2018,33857.3
USA,MAIZE,THND_HA,2019,33885.75
USA,MAIZE,THND_HA,2020,33764.7
USA,MAIZE,THND_HA,2021,33784.92
USA,MAIZE,THND_HA,2022,33684.94
USA,MAIZE,THND_HA,2023,33609.89
BRICS,MAIZE,TONNE_HA,1990,3.0277312
BRICS,MAIZE,TONNE_HA,1991,3.0739527
BRICS,MAIZE,TONNE_HA,1992,3.1841407
BRICS,MAIZE,TONNE_HA,1993,3.396703
BRICS,MAIZE,TONNE_HA,1994,3.317796
BRICS,MAIZE,TONNE_HA,1995,3.5209997
BRICS,MAIZE,TONNE_HA,1996,3.6262603
BRICS,MAIZE,TONNE_HA,1997,3.467178
BRICS,MAIZE,TONNE_HA,1998,3.8063598
BRICS,MAIZE,TONNE_HA,1999,3.6787107
BRICS,MAIZE,TONNE_HA,2000,3.5444605
BRICS,MAIZE,TONNE_HA,2001,3.7735262
BRICS,MAIZE,TONNE_HA,2002,3.8129675
BRICS,MAIZE,TONNE_HA,2003,3.9193566
BRICS,MAIZE,TONNE_HA,2004,4.043477
BRICS,MAIZE,TONNE_HA,2005,4.117499
BRICS,MAIZE,TONNE_HA,2006,4.224612
BRICS,MAIZE,TONNE_HA,2007,4.1961756
BRICS,MAIZE,TONNE_HA,2008,4.592898
BRICS,MAIZE,TONNE_HA,2009,4.2637286
BRICS,MAIZE,TONNE_HA,2010,4.638221
BRICS,MAIZE,TONNE_HA,2011,4.79989
BRICS,MAIZE,TONNE_HA,2012,5.0679436
BRICS,MAIZE,TONNE_HA,2013,5.2340975
BRICS,MAIZE,TONNE_HA,2014,5.117467
BRICS,MAIZE,TONNE_HA,2015,5.244255
BRICS,MAIZE,TONNE_HA,2016,5.003983
BRICS,MAIZE,TONNE_HA,2017,5.2281966
BRICS,MAIZE,TONNE_HA,2018,5.2821527
BRICS,MAIZE,TONNE_HA,2019,5.3427777
BRICS,MAIZE,TONNE_HA,2020,5.401594
BRICS,MAIZE,TONNE_HA,2021,5.4658012
BRICS,MAIZE,TONNE_HA,2022,5.5265293
BRICS,MAIZE,TONNE_HA,2023,5.5852304
BGD,SOYBEAN,THND_HA,1990,9.00E-05
BGD,SOYBEAN,THND_HA,1991,9.00E-05
BGD,SOYBEAN,THND_HA,1992,9.00E-05
BGD,SOYBEAN,THND_HA,1993,9.00E-05
BGD,SOYBEAN,THND_HA,1994,9.00E-05
BGD,SOYBEAN,THND_HA,1995,9.00E-05
BGD,SOYBEAN,THND_HA,1996,9.00E-05
BGD,SOYBEAN,THND_HA,1997,9.00E-05
BGD,SOYBEAN,THND_HA,1998,9.00E-05
BGD,SOYBEAN,THND_HA,1999,9.00E-05
BGD,SOYBEAN,THND_HA,2000,9.00E-05
BGD,SOYBEAN,THND_HA,2001,9.00E-05
BGD,SOYBEAN,THND_HA,2002,9.00E-05
BGD,SOYBEAN,THND_HA,2003,4.995504
BGD,SOYBEAN,THND_HA,2004,4.995504
BGD,SOYBEAN,THND_HA,2005,36.96673
BGD,SOYBEAN,THND_HA,2006,60.94515
BGD,SOYBEAN,THND_HA,2007,57.947845
BGD,SOYBEAN,THND_HA,2008,58.946945
BGD,SOYBEAN,THND_HA,2009,69.93706
BGD,SOYBEAN,THND_HA,2010,69.93706
BGD,SOYBEAN,THND_HA,2011,69.93706
BGD,SOYBEAN,THND_HA,2012,74.932556
BGD,SOYBEAN,THND_HA,2013,74.932556
BGD,SOYBEAN,THND_HA,2014,64.94155
BGD,SOYBEAN,THND_HA,2015,69.93706
BGD,SOYBEAN,THND_HA,2016,69.93706
BGD,SOYBEAN,THND_HA,2017,70.62469
BGD,SOYBEAN,THND_HA,2018,71.28952
BGD,SOYBEAN,THND_HA,2019,71.99502
BGD,SOYBEAN,THND_HA,2020,72.74044
BGD,SOYBEAN,THND_HA,2021,73.453514
BGD,SOYBEAN,THND_HA,2022,74.24411
BGD,SOYBEAN,THND_HA,2023,74.98415
KOR,SOYBEAN,TONNE_HA,1990,1.5288215
KOR,SOYBEAN,TONNE_HA,1991,1.5383989
KOR,SOYBEAN,TONNE_HA,1992,1.681128
KOR,SOYBEAN,TONNE_HA,1993,1.4564605
KOR,SOYBEAN,TONNE_HA,1994,1.268227
KOR,SOYBEAN,TONNE_HA,1995,1.5198743
KOR,SOYBEAN,TONNE_HA,1996,1.6336629
KOR,SOYBEAN,TONNE_HA,1997,1.5670525
KOR,SOYBEAN,TONNE_HA,1998,1.4377367
KOR,SOYBEAN,TONNE_HA,1999,1.3343139
KOR,SOYBEAN,TONNE_HA,2000,1.3135444
KOR,SOYBEAN,TONNE_HA,2001,1.5012816
KOR,SOYBEAN,TONNE_HA,2002,1.4234939
KOR,SOYBEAN,TONNE_HA,2003,1.3063135
KOR,SOYBEAN,TONNE_HA,2004,1.6250733
KOR,SOYBEAN,TONNE_HA,2005,1.7391032
KOR,SOYBEAN,TONNE_HA,2006,1.7330468
KOR,SOYBEAN,TONNE_HA,2007,1.4979612
KOR,SOYBEAN,TONNE_HA,2008,1.7632971
KOR,SOYBEAN,TONNE_HA,2009,1.9817975
KOR,SOYBEAN,TONNE_HA,2010,1.4749657
KOR,SOYBEAN,TONNE_HA,2011,1.6621151
KOR,SOYBEAN,TONNE_HA,2012,1.5155364
KOR,SOYBEAN,TONNE_HA,2013,1.9250915
KOR,SOYBEAN,TONNE_HA,2014,1.8655494
KOR,SOYBEAN,TONNE_HA,2015,1.8265626
KOR,SOYBEAN,TONNE_HA,2016,1.5625995
KOR,SOYBEAN,TONNE_HA,2017,1.8360544
KOR,SOYBEAN,TONNE_HA,2018,1.8451788
KOR,SOYBEAN,TONNE_HA,2019,1.8543587
KOR,SOYBEAN,TONNE_HA,2020,1.8636986
KOR,SOYBEAN,TONNE_HA,2021,1.8729376
KOR,SOYBEAN,TONNE_HA,2022,1.8824186
KOR,SOYBEAN,TONNE_HA,2023,1.8917551
ISR,MAIZE,TONNE_HA,1990,13.714286
ISR,MAIZE,TONNE_HA,1991,15
ISR,MAIZE,TONNE_HA,1992,13.166667
ISR,MAIZE,TONNE_HA,1993,11.833333
ISR,MAIZE,TONNE_HA,1994,11
ISR,MAIZE,TONNE_HA,1995,10.666667
ISR,MAIZE,TONNE_HA,1996,1
ISR,MAIZE,TONNE_HA,1997,1
ISR,MAIZE,TONNE_HA,1998,1
ISR,MAIZE,TONNE_HA,1999,1
ISR,MAIZE,TONNE_HA,2000,1.3333334
ISR,MAIZE,TONNE_HA,2001,1.1666666
ISR,MAIZE,TONNE_HA,2002,1
ISR,MAIZE,TONNE_HA,2003,1
ISR,MAIZE,TONNE_HA,2004,10
ISR,MAIZE,TONNE_HA,2005,6.5
ISR,MAIZE,TONNE_HA,2006,2
ISR,MAIZE,TONNE_HA,2007,6.6666665
ISR,MAIZE,TONNE_HA,2008,6
ISR,MAIZE,TONNE_HA,2009,11
ISR,MAIZE,TONNE_HA,2010,1
ISR,MAIZE,TONNE_HA,2011,8
ISR,MAIZE,TONNE_HA,2012,9
ISR,MAIZE,TONNE_HA,2013,9
ISR,MAIZE,TONNE_HA,2014,8
ISR,MAIZE,TONNE_HA,2015,7
ISR,MAIZE,TONNE_HA,2016,8
ISR,MAIZE,TONNE_HA,2017,8.445481
ISR,MAIZE,TONNE_HA,2018,8.556086
ISR,MAIZE,TONNE_HA,2019,8.688918
ISR,MAIZE,TONNE_HA,2020,8.823062
ISR,MAIZE,TONNE_HA,2021,8.970912
ISR,MAIZE,TONNE_HA,2022,9.117159
ISR,MAIZE,TONNE_HA,2023,9.257217
BRA,SOYBEAN,THND_TONNE,1990,19418.6
BRA,SOYBEAN,THND_TONNE,1991,23042.1
BRA,SOYBEAN,THND_TONNE,1992,25059.2
BRA,SOYBEAN,THND_TONNE,1993,25934.1
BRA,SOYBEAN,THND_TONNE,1994,23189.7
BRA,SOYBEAN,THND_TONNE,1995,23166.873
BRA,SOYBEAN,THND_TONNE,1996,26392.637
BRA,SOYBEAN,THND_TONNE,1997,31307.44
BRA,SOYBEAN,THND_TONNE,1998,30987.477
BRA,SOYBEAN,THND_TONNE,1999,32820.824
BRA,SOYBEAN,THND_TONNE,2000,37907.258
BRA,SOYBEAN,THND_TONNE,2001,42107.617
BRA,SOYBEAN,THND_TONNE,2002,51919.44
BRA,SOYBEAN,THND_TONNE,2003,49549.94
BRA,SOYBEAN,THND_TONNE,2004,51182.074
BRA,SOYBEAN,THND_TONNE,2005,52464.64
BRA,SOYBEAN,THND_TONNE,2006,57857.17
BRA,SOYBEAN,THND_TONNE,2007,59833.105
BRA,SOYBEAN,THND_TONNE,2008,57345.383
BRA,SOYBEAN,THND_TONNE,2009,68756.34
BRA,SOYBEAN,THND_TONNE,2010,74815.445
BRA,SOYBEAN,THND_TONNE,2011,65848.86
BRA,SOYBEAN,THND_TONNE,2012,81724.48
BRA,SOYBEAN,THND_TONNE,2013,86760.52
BRA,SOYBEAN,THND_TONNE,2014,97180
BRA,SOYBEAN,THND_TONNE,2015,95430
BRA,SOYBEAN,THND_TONNE,2016,105560
BRA,SOYBEAN,THND_TONNE,2017,108600.26
BRA,SOYBEAN,THND_TONNE,2018,111542.336
BRA,SOYBEAN,THND_TONNE,2019,114673.42
BRA,SOYBEAN,THND_TONNE,2020,117737.695
BRA,SOYBEAN,THND_TONNE,2021,121048.1
BRA,SOYBEAN,THND_TONNE,2022,124467.57
BRA,SOYBEAN,THND_TONNE,2023,127552.91
CHN,MAIZE,THND_HA,1990,21401
CHN,MAIZE,THND_HA,1991,21574
CHN,MAIZE,THND_HA,1992,21044
CHN,MAIZE,THND_HA,1993,20694
CHN,MAIZE,THND_HA,1994,21152
CHN,MAIZE,THND_HA,1995,22776
CHN,MAIZE,THND_HA,1996,24498
CHN,MAIZE,THND_HA,1997,23775
CHN,MAIZE,THND_HA,1998,25239
CHN,MAIZE,THND_HA,1999,25904
CHN,MAIZE,THND_HA,2000,23056
CHN,MAIZE,THND_HA,2001,24282
CHN,MAIZE,THND_HA,2002,24634
CHN,MAIZE,THND_HA,2003,24068
CHN,MAIZE,THND_HA,2004,25445
CHN,MAIZE,THND_HA,2005,26358
CHN,MAIZE,THND_HA,2006,28463
CHN,MAIZE,THND_HA,2007,29478
CHN,MAIZE,THND_HA,2008,29864
CHN,MAIZE,THND_HA,2009,31183
CHN,MAIZE,THND_HA,2010,32500
CHN,MAIZE,THND_HA,2011,33542
CHN,MAIZE,THND_HA,2012,35030
CHN,MAIZE,THND_HA,2013,36318
CHN,MAIZE,THND_HA,2014,37123
CHN,MAIZE,THND_HA,2015,38117
CHN,MAIZE,THND_HA,2016,36460
CHN,MAIZE,THND_HA,2017,36473.37
CHN,MAIZE,THND_HA,2018,36487.58
CHN,MAIZE,THND_HA,2019,36508.535
CHN,MAIZE,THND_HA,2020,36516.29
CHN,MAIZE,THND_HA,2021,36538.57
CHN,MAIZE,THND_HA,2022,36546.473
CHN,MAIZE,THND_HA,2023,36564.22
ISR,SOYBEAN,THND_TONNE,1990,9.00E-05
ISR,SOYBEAN,THND_TONNE,1991,9.00E-05
ISR,SOYBEAN,THND_TONNE,1992,9.00E-05
ISR,SOYBEAN,THND_TONNE,1993,9.00E-05
ISR,SOYBEAN,THND_TONNE,1994,9.00E-05
ISR,SOYBEAN,THND_TONNE,1995,9.00E-05
ISR,SOYBEAN,THND_TONNE,1996,9.00E-05
ISR,SOYBEAN,THND_TONNE,1997,9.00E-05
ISR,SOYBEAN,THND_TONNE,1998,9.00E-05
ISR,SOYBEAN,THND_TONNE,1999,9.00E-05
ISR,SOYBEAN,THND_TONNE,2000,9.00E-05
ISR,SOYBEAN,THND_TONNE,2001,9.00E-05
ISR,SOYBEAN,THND_TONNE,2002,9.00E-05
ISR,SOYBEAN,THND_TONNE,2003,9.00E-05
ISR,SOYBEAN,THND_TONNE,2004,9.00E-05
ISR,SOYBEAN,THND_TONNE,2005,9.00E-05
ISR,SOYBEAN,THND_TONNE,2006,9.00E-05
ISR,SOYBEAN,THND_TONNE,2007,9.00E-05
ISR,SOYBEAN,THND_TONNE,2008,9.00E-05
ISR,SOYBEAN,THND_TONNE,2009,9.00E-05
ISR,SOYBEAN,THND_TONNE,2010,9.00E-05
ISR,SOYBEAN,THND_TONNE,2011,9.00E-05
ISR,SOYBEAN,THND_TONNE,2012,9.00E-05
ISR,SOYBEAN,THND_TONNE,2013,9.00E-05
ISR,SOYBEAN,THND_TONNE,2014,9.00E-05
ISR,SOYBEAN,THND_TONNE,2015,9.00E-05
ISR,SOYBEAN,THND_TONNE,2016,9.00E-05
ISR,SOYBEAN,THND_TONNE,2017,9.41E-05
ISR,SOYBEAN,THND_TONNE,2018,9.51E-05
ISR,SOYBEAN,THND_TONNE,2019,9.67E-05
ISR,SOYBEAN,THND_TONNE,2020,9.82E-05
ISR,SOYBEAN,THND_TONNE,2021,9.97E-05
ISR,SOYBEAN,THND_TONNE,2022,0.000101564
ISR,SOYBEAN,THND_TONNE,2023,0.000103075
CAN,MAIZE,THND_HA,1990,1029.8
CAN,MAIZE,THND_HA,1991,1104.804
CAN,MAIZE,THND_HA,1992,857.7
CAN,MAIZE,THND_HA,1993,1012.3
CAN,MAIZE,THND_HA,1994,973.2
CAN,MAIZE,THND_HA,1995,1003.5
CAN,MAIZE,THND_HA,1996,1090.4
CAN,MAIZE,THND_HA,1997,1045.1
CAN,MAIZE,THND_HA,1998,1118.3
CAN,MAIZE,THND_HA,1999,1148.8
CAN,MAIZE,THND_HA,2000,1106.5
CAN,MAIZE,THND_HA,2001,1267.5
CAN,MAIZE,THND_HA,2002,1283.2
CAN,MAIZE,THND_HA,2003,1226.1
CAN,MAIZE,THND_HA,2004,1072.3
CAN,MAIZE,THND_HA,2005,1084.7
CAN,MAIZE,THND_HA,2006,1060.9
CAN,MAIZE,THND_HA,2007,1368.7
CAN,MAIZE,THND_HA,2008,1172.9
CAN,MAIZE,THND_HA,2009,1167.1
CAN,MAIZE,THND_HA,2010,1235.1
CAN,MAIZE,THND_HA,2011,1271.8
CAN,MAIZE,THND_HA,2012,1417.9
CAN,MAIZE,THND_HA,2013,1480.4
CAN,MAIZE,THND_HA,2014,1226.6
CAN,MAIZE,THND_HA,2015,1311.7
CAN,MAIZE,THND_HA,2016,1324.8
CAN,MAIZE,THND_HA,2017,1310
CAN,MAIZE,THND_HA,2018,1361.3694
CAN,MAIZE,THND_HA,2019,1360.8586
CAN,MAIZE,THND_HA,2020,1367.9419
CAN,MAIZE,THND_HA,2021,1372.5945
CAN,MAIZE,THND_HA,2022,1378.3939
CAN,MAIZE,THND_HA,2023,1390.8533
CHE,SOYBEAN,THND_TONNE,1990,9.00E-05
CHE,SOYBEAN,THND_TONNE,1991,5
CHE,SOYBEAN,THND_TONNE,1992,4
CHE,SOYBEAN,THND_TONNE,1993,5
CHE,SOYBEAN,THND_TONNE,1994,5
CHE,SOYBEAN,THND_TONNE,1995,5
CHE,SOYBEAN,THND_TONNE,1996,6
CHE,SOYBEAN,THND_TONNE,1997,8
CHE,SOYBEAN,THND_TONNE,1998,8
CHE,SOYBEAN,THND_TONNE,1999,4
CHE,SOYBEAN,THND_TONNE,2000,1
CHE,SOYBEAN,THND_TONNE,2001,4
CHE,SOYBEAN,THND_TONNE,2002,4
CHE,SOYBEAN,THND_TONNE,2003,16
CHE,SOYBEAN,THND_TONNE,2004,16
CHE,SOYBEAN,THND_TONNE,2005,16
CHE,SOYBEAN,THND_TONNE,2006,16
CHE,SOYBEAN,THND_TONNE,2007,16
CHE,SOYBEAN,THND_TONNE,2008,16
CHE,SOYBEAN,THND_TONNE,2009,10
CHE,SOYBEAN,THND_TONNE,2010,10
CHE,SOYBEAN,THND_TONNE,2011,10
CHE,SOYBEAN,THND_TONNE,2012,10
CHE,SOYBEAN,THND_TONNE,2013,10
CHE,SOYBEAN,THND_TONNE,2014,10
CHE,SOYBEAN,THND_TONNE,2015,10
CHE,SOYBEAN,THND_TONNE,2016,10
CHE,SOYBEAN,THND_TONNE,2017,10
CHE,SOYBEAN,THND_TONNE,2018,10
CHE,SOYBEAN,THND_TONNE,2019,10
CHE,SOYBEAN,THND_TONNE,2020,10
CHE,SOYBEAN,THND_TONNE,2021,10
CHE,SOYBEAN,THND_TONNE,2022,10
CHE,SOYBEAN,THND_TONNE,2023,10
CHL,SOYBEAN,THND_TONNE,1990,9.00E-05
CHL,SOYBEAN,THND_TONNE,1991,9.00E-05
CHL,SOYBEAN,THND_TONNE,1992,9.00E-05
CHL,SOYBEAN,THND_TONNE,1993,9.00E-05
CHL,SOYBEAN,THND_TONNE,1994,9.00E-05
CHL,SOYBEAN,THND_TONNE,1995,9.00E-05
CHL,SOYBEAN,THND_TONNE,1996,9.00E-05
CHL,SOYBEAN,THND_TONNE,1997,9.00E-05
CHL,SOYBEAN,THND_TONNE,1998,9.00E-05
CHL,SOYBEAN,THND_TONNE,1999,9.00E-05
CHL,SOYBEAN,THND_TONNE,2000,9.00E-05
CHL,SOYBEAN,THND_TONNE,2001,9.00E-05
CHL,SOYBEAN,THND_TONNE,2002,9.00E-05
CHL,SOYBEAN,THND_TONNE,2003,9.00E-05
CHL,SOYBEAN,THND_TONNE,2004,9.00E-05
CHL,SOYBEAN,THND_TONNE,2005,9.00E-05
CHL,SOYBEAN,THND_TONNE,2006,9.00E-05
CHL,SOYBEAN,THND_TONNE,2007,9.00E-05
CHL,SOYBEAN,THND_TONNE,2008,9.00E-05
CHL,SOYBEAN,THND_TONNE,2009,9.00E-05
CHL,SOYBEAN,THND_TONNE,2010,9.00E-05
CHL,SOYBEAN,THND_TONNE,2011,9.00E-05
CHL,SOYBEAN,THND_TONNE,2012,9.00E-05
CHL,SOYBEAN,THND_TONNE,2013,9.00E-05
CHL,SOYBEAN,THND_TONNE,2014,9.00E-05
CHL,SOYBEAN,THND_TONNE,2015,9.00E-05
CHL,SOYBEAN,THND_TONNE,2016,9.00E-05
CHL,SOYBEAN,THND_TONNE,2017,9.49E-05
CHL,SOYBEAN,THND_TONNE,2018,9.61E-05
CHL,SOYBEAN,THND_TONNE,2019,9.76E-05
CHL,SOYBEAN,THND_TONNE,2020,9.92E-05
CHL,SOYBEAN,THND_TONNE,2021,0.000100735
CHL,SOYBEAN,THND_TONNE,2022,0.000102506
CHL,SOYBEAN,THND_TONNE,2023,0.000104032
TUR,MAIZE,THND_TONNE,1990,2100
TUR,MAIZE,THND_TONNE,1991,2180
TUR,MAIZE,THND_TONNE,1992,2225
TUR,MAIZE,THND_TONNE,1993,2500
TUR,MAIZE,THND_TONNE,1994,1850
TUR,MAIZE,THND_TONNE,1995,1900
TUR,MAIZE,THND_TONNE,1996,2000
TUR,MAIZE,THND_TONNE,1997,2080
TUR,MAIZE,THND_TONNE,1998,2300
TUR,MAIZE,THND_TONNE,1999,2297
TUR,MAIZE,THND_TONNE,2000,2300
TUR,MAIZE,THND_TONNE,2001,2200
TUR,MAIZE,THND_TONNE,2002,2100
TUR,MAIZE,THND_TONNE,2003,2800
TUR,MAIZE,THND_TONNE,2004,3000
TUR,MAIZE,THND_TONNE,2005,4200
TUR,MAIZE,THND_TONNE,2006,3811
TUR,MAIZE,THND_TONNE,2007,3535
TUR,MAIZE,THND_TONNE,2008,4274
TUR,MAIZE,THND_TONNE,2009,4250
TUR,MAIZE,THND_TONNE,2010,4310
TUR,MAIZE,THND_TONNE,2011,4200
TUR,MAIZE,THND_TONNE,2012,4600
TUR,MAIZE,THND_TONNE,2013,5900
TUR,MAIZE,THND_TONNE,2014,5950
TUR,MAIZE,THND_TONNE,2015,6400
TUR,MAIZE,THND_TONNE,2016,6400
TUR,MAIZE,THND_TONNE,2017,6461.1323
TUR,MAIZE,THND_TONNE,2018,6507.678
TUR,MAIZE,THND_TONNE,2019,6559.969
TUR,MAIZE,THND_TONNE,2020,6611.2603
TUR,MAIZE,THND_TONNE,2021,6684.549
TUR,MAIZE,THND_TONNE,2022,6741.5312
TUR,MAIZE,THND_TONNE,2023,6786.1504
WLD,MAIZE,TONNE_HA,1994,4.100352
WLD,MAIZE,TONNE_HA,1995,3.8004808
WLD,MAIZE,TONNE_HA,1996,4.1369915
WLD,MAIZE,TONNE_HA,1997,4.1704373
WLD,MAIZE,TONNE_HA,1998,4.3795357
WLD,MAIZE,TONNE_HA,1999,4.353798
WLD,MAIZE,TONNE_HA,2000,4.2713385
WLD,MAIZE,TONNE_HA,2001,4.4225435
WLD,MAIZE,TONNE_HA,2002,4.3729396
WLD,MAIZE,TONNE_HA,2003,4.3708916
WLD,MAIZE,TONNE_HA,2004,4.9493184
WLD,MAIZE,TONNE_HA,2005,4.872688
WLD,MAIZE,TONNE_HA,2006,4.8086348
WLD,MAIZE,TONNE_HA,2007,4.9698434
WLD,MAIZE,TONNE_HA,2008,5.107699
WLD,MAIZE,TONNE_HA,2009,5.141399
WLD,MAIZE,TONNE_HA,2010,5.2227354
WLD,MAIZE,TONNE_HA,2011,5.2661347
WLD,MAIZE,TONNE_HA,2012,5.0002213
WLD,MAIZE,TONNE_HA,2013,5.599988
WLD,MAIZE,TONNE_HA,2014,5.77104
WLD,MAIZE,TONNE_HA,2015,5.7002106
WLD,MAIZE,TONNE_HA,2016,5.8093095
WLD,MAIZE,TONNE_HA,2017,5.8547516
WLD,MAIZE,TONNE_HA,2018,5.903938
WLD,MAIZE,TONNE_HA,2019,5.96491
WLD,MAIZE,TONNE_HA,2020,6.0259557
WLD,MAIZE,TONNE_HA,2021,6.0926237
WLD,MAIZE,TONNE_HA,2022,6.1517773
WLD,MAIZE,TONNE_HA,2023,6.212081
CHL,MAIZE,TONNE_HA,1990,8.148515
CHL,MAIZE,TONNE_HA,1991,8.36
CHL,MAIZE,TONNE_HA,1992,8.514019
CHL,MAIZE,TONNE_HA,1993,8.4811325
CHL,MAIZE,TONNE_HA,1994,8.923809
CHL,MAIZE,TONNE_HA,1995,9.057693
CHL,MAIZE,TONNE_HA,1996,9.414142
CHL,MAIZE,TONNE_HA,1997,8.2336445
CHL,MAIZE,TONNE_HA,1998,9.43
CHL,MAIZE,TONNE_HA,1999,8.547945
CHL,MAIZE,TONNE_HA,2000,9.449275
CHL,MAIZE,TONNE_HA,2001,9.373494
CHL,MAIZE,TONNE_HA,2002,10.620689
CHL,MAIZE,TONNE_HA,2003,10.818182
CHL,MAIZE,TONNE_HA,2004,11.100841
CHL,MAIZE,TONNE_HA,2005,11.253732
CHL,MAIZE,TONNE_HA,2006,11.145162
CHL,MAIZE,TONNE_HA,2007,8.912699
CHL,MAIZE,TONNE_HA,2008,10.111111
CHL,MAIZE,TONNE_HA,2009,10.515625
CHL,MAIZE,TONNE_HA,2010,11.04065
CHL,MAIZE,TONNE_HA,2011,11.983334
CHL,MAIZE,TONNE_HA,2012,10.741007
CHL,MAIZE,TONNE_HA,2013,10.618881
CHL,MAIZE,TONNE_HA,2014,10.103322
CHL,MAIZE,TONNE_HA,2015,12.312
CHL,MAIZE,TONNE_HA,2016,11.264706
CHL,MAIZE,TONNE_HA,2017,11.630327
CHL,MAIZE,TONNE_HA,2018,11.799688
CHL,MAIZE,TONNE_HA,2019,11.981155
CHL,MAIZE,TONNE_HA,2020,12.163181
CHL,MAIZE,TONNE_HA,2021,12.364145
CHL,MAIZE,TONNE_HA,2022,12.557791
CHL,MAIZE,TONNE_HA,2023,12.748719
VNM,SOYBEAN,THND_HA,1990,9.00E-05
VNM,SOYBEAN,THND_HA,1991,101
VNM,SOYBEAN,THND_HA,1992,97
VNM,SOYBEAN,THND_HA,1993,120
VNM,SOYBEAN,THND_HA,1994,132
VNM,SOYBEAN,THND_HA,1995,121
VNM,SOYBEAN,THND_HA,1996,110
VNM,SOYBEAN,THND_HA,1997,129
VNM,SOYBEAN,THND_HA,1998,129
VNM,SOYBEAN,THND_HA,1999,124
VNM,SOYBEAN,THND_HA,2000,140
VNM,SOYBEAN,THND_HA,2001,158
VNM,SOYBEAN,THND_HA,2002,130
VNM,SOYBEAN,THND_HA,2003,130
VNM,SOYBEAN,THND_HA,2004,130
VNM,SOYBEAN,THND_HA,2005,130
VNM,SOYBEAN,THND_HA,2006,130
VNM,SOYBEAN,THND_HA,2007,130
VNM,SOYBEAN,THND_HA,2008,130
VNM,SOYBEAN,THND_HA,2009,130
VNM,SOYBEAN,THND_HA,2010,130
VNM,SOYBEAN,THND_HA,2011,130
VNM,SOYBEAN,THND_HA,2012,130
VNM,SOYBEAN,THND_HA,2013,130
VNM,SOYBEAN,THND_HA,2014,120
VNM,SOYBEAN,THND_HA,2015,110
VNM,SOYBEAN,THND_HA,2016,90
VNM,SOYBEAN,THND_HA,2017,84.791855
VNM,SOYBEAN,THND_HA,2018,82.876076
VNM,SOYBEAN,THND_HA,2019,80.95888
VNM,SOYBEAN,THND_HA,2020,79.04986
VNM,SOYBEAN,THND_HA,2021,77.10754
VNM,SOYBEAN,THND_HA,2022,75.24178
VNM,SOYBEAN,THND_HA,2023,73.32397
GHA,MAIZE,THND_HA,1990,465
GHA,MAIZE,THND_HA,1991,610
GHA,MAIZE,THND_HA,1992,607
GHA,MAIZE,THND_HA,1993,637
GHA,MAIZE,THND_HA,1994,629
GHA,MAIZE,THND_HA,1995,686
GHA,MAIZE,THND_HA,1996,665
GHA,MAIZE,THND_HA,1997,650
GHA,MAIZE,THND_HA,1998,650
GHA,MAIZE,THND_HA,1999,650
GHA,MAIZE,THND_HA,2000,650
GHA,MAIZE,THND_HA,2001,650
GHA,MAIZE,THND_HA,2002,650
GHA,MAIZE,THND_HA,2003,650
GHA,MAIZE,THND_HA,2004,650
GHA,MAIZE,THND_HA,2005,650
GHA,MAIZE,THND_HA,2006,650
GHA,MAIZE,THND_HA,2007,650
GHA,MAIZE,THND_HA,2008,650
GHA,MAIZE,THND_HA,2009,650
